,date,Average Temperature (deg F),location,fids
3302,2020-04-06,44.83333333333334,Maine,FIPS:23
3303,2020-04-07,39.333333333333336,Maine,FIPS:23
3304,2020-04-08,38.333333333333336,Maine,FIPS:23
3305,2020-04-09,36.333333333333336,Maine,FIPS:23
3306,2020-04-10,35.0,Maine,FIPS:23
3307,2020-04-11,37.833333333333336,Maine,FIPS:23
3308,2020-04-12,41.66666666666666,Maine,FIPS:23
3309,2020-04-13,47.0,Maine,FIPS:23
3310,2020-04-14,48.83333333333334,Maine,FIPS:23
3311,2020-04-15,41.16666666666666,Maine,FIPS:23
3312,2020-04-16,36.333333333333336,Maine,FIPS:23
3313,2020-04-17,36.66666666666666,Maine,FIPS:23
3314,2020-04-18,36.333333333333336,Maine,FIPS:23
3315,2020-04-19,43.33333333333334,Maine,FIPS:23
3316,2020-04-20,43.5,Maine,FIPS:23
3317,2020-04-21,37.5,Maine,FIPS:23
3318,2020-04-22,34.5,Maine,FIPS:23
3319,2020-04-23,36.833333333333336,Maine,FIPS:23
3320,2020-04-24,40.833333333333336,Maine,FIPS:23
3321,2020-04-25,44.33333333333334,Maine,FIPS:23
3322,2020-04-26,44.66666666666666,Maine,FIPS:23
3323,2020-04-27,40.66666666666666,Maine,FIPS:23
3324,2020-04-28,43.0,Maine,FIPS:23
3325,2020-04-29,46.16666666666666,Maine,FIPS:23
3326,2020-04-30,43.33333333333334,Maine,FIPS:23
3327,2020-05-01,48.2,Maine,FIPS:23
3328,2020-05-02,53.2,Maine,FIPS:23
3329,2020-05-03,52.0,Maine,FIPS:23
3330,2020-05-04,53.4,Maine,FIPS:23
3331,2020-05-05,45.6,Maine,FIPS:23
3332,2020-05-06,46.2,Maine,FIPS:23
3333,2020-05-07,47.8,Maine,FIPS:23
3334,2020-05-08,48.0,Maine,FIPS:23
3335,2020-05-09,37.2,Maine,FIPS:23
3336,2020-05-10,42.6,Maine,FIPS:23
3337,2020-05-11,49.8,Maine,FIPS:23
3338,2020-05-12,44.6,Maine,FIPS:23
3339,2020-05-13,45.4,Maine,FIPS:23
3340,2020-05-14,53.0,Maine,FIPS:23
3341,2020-05-15,51.4,Maine,FIPS:23
3342,2020-05-16,51.4,Maine,FIPS:23
3343,2020-05-17,55.2,Maine,FIPS:23
3344,2020-05-18,55.0,Maine,FIPS:23
3345,2020-05-19,52.2,Maine,FIPS:23
3346,2020-05-20,53.6,Maine,FIPS:23
3347,2020-05-21,60.6,Maine,FIPS:23
3348,2020-05-22,69.8,Maine,FIPS:23
3349,2020-05-23,56.4,Maine,FIPS:23
3350,2020-05-24,49.2,Maine,FIPS:23
3351,2020-05-25,51.8,Maine,FIPS:23
3352,2020-05-26,61.2,Maine,FIPS:23
3353,2020-05-27,66.4,Maine,FIPS:23
3354,2020-05-28,69.0,Maine,FIPS:23
3355,2020-05-29,68.6,Maine,FIPS:23
3356,2020-05-30,68.2,Maine,FIPS:23
3357,2020-05-31,57.8,Maine,FIPS:23
3358,2020-06-01,49.4,Maine,FIPS:23
3359,2020-06-02,53.2,Maine,FIPS:23
3360,2020-06-03,56.2,Maine,FIPS:23
3361,2020-06-04,65.6,Maine,FIPS:23
3362,2020-06-05,69.6,Maine,FIPS:23
3363,2020-06-06,65.4,Maine,FIPS:23
3364,2020-06-07,57.8,Maine,FIPS:23
3365,2020-06-08,62.2,Maine,FIPS:23
3366,2020-06-09,62.4,Maine,FIPS:23
3367,2020-06-10,58.2,Maine,FIPS:23
3368,2020-06-11,60.8,Maine,FIPS:23
3369,2020-06-12,68.2,Maine,FIPS:23
3370,2020-06-13,61.8,Maine,FIPS:23
3371,2020-06-14,58.6,Maine,FIPS:23
3372,2020-06-15,59.2,Maine,FIPS:23
3373,2020-06-16,64.2,Maine,FIPS:23
3374,2020-06-17,65.4,Maine,FIPS:23
3375,2020-06-18,72.2,Maine,FIPS:23
3376,2020-06-19,77.8,Maine,FIPS:23
3377,2020-06-20,78.0,Maine,FIPS:23
3378,2020-06-21,67.0,Maine,FIPS:23
3379,2020-06-22,66.4,Maine,FIPS:23
3380,2020-06-23,69.0,Maine,FIPS:23
3381,2020-06-24,67.2,Maine,FIPS:23
3382,2020-06-25,71.0,Maine,FIPS:23
3383,2020-06-26,70.0,Maine,FIPS:23
3384,2020-06-27,70.4,Maine,FIPS:23
3385,2020-06-28,68.0,Maine,FIPS:23
3386,2020-06-29,64.6,Maine,FIPS:23
3387,2020-06-30,65.6,Maine,FIPS:23
3426,2020-03-10,65.55555555555556,Mississippi,FIPS:28
3427,2020-03-11,66.44444444444444,Mississippi,FIPS:28
3428,2020-03-12,69.27777777777777,Mississippi,FIPS:28
3429,2020-03-13,67.83333333333333,Mississippi,FIPS:28
3430,2020-03-14,68.05555555555556,Mississippi,FIPS:28
3431,2020-03-15,64.16666666666667,Mississippi,FIPS:28
3432,2020-03-16,62.27777777777778,Mississippi,FIPS:28
3433,2020-03-17,66.44444444444444,Mississippi,FIPS:28
3434,2020-03-18,70.44444444444444,Mississippi,FIPS:28
3435,2020-03-19,74.44444444444444,Mississippi,FIPS:28
3436,2020-03-20,71.16666666666667,Mississippi,FIPS:28
3437,2020-03-21,59.22222222222222,Mississippi,FIPS:28
3438,2020-03-22,60.055555555555564,Mississippi,FIPS:28
3439,2020-03-23,68.66666666666667,Mississippi,FIPS:28
3440,2020-03-24,71.5,Mississippi,FIPS:28
3441,2020-03-25,69.5,Mississippi,FIPS:28
3442,2020-03-26,71.33333333333333,Mississippi,FIPS:28
3443,2020-03-27,75.55555555555556,Mississippi,FIPS:28
3444,2020-03-28,76.94444444444444,Mississippi,FIPS:28
3445,2020-03-29,69.55555555555556,Mississippi,FIPS:28
3446,2020-03-30,66.0,Mississippi,FIPS:28
3447,2020-03-31,61.555555555555564,Mississippi,FIPS:28
3448,2020-04-01,57.83333333333334,Mississippi,FIPS:28
3449,2020-04-02,61.555555555555564,Mississippi,FIPS:28
3450,2020-04-03,64.16666666666667,Mississippi,FIPS:28
3451,2020-04-04,64.66666666666667,Mississippi,FIPS:28
3452,2020-04-05,68.0,Mississippi,FIPS:28
3453,2020-04-06,69.5,Mississippi,FIPS:28
3454,2020-04-07,70.72222222222223,Mississippi,FIPS:28
3455,2020-04-08,75.05555555555556,Mississippi,FIPS:28
3456,2020-04-09,73.66666666666667,Mississippi,FIPS:28
3457,2020-04-10,60.66666666666666,Mississippi,FIPS:28
3458,2020-04-11,59.66666666666666,Mississippi,FIPS:28
3459,2020-04-12,68.66666666666667,Mississippi,FIPS:28
3460,2020-04-13,59.88888888888889,Mississippi,FIPS:28
3461,2020-04-14,54.33333333333334,Mississippi,FIPS:28
3462,2020-04-15,52.66666666666666,Mississippi,FIPS:28
3463,2020-04-16,56.83333333333334,Mississippi,FIPS:28
3464,2020-04-17,63.611111111111114,Mississippi,FIPS:28
3465,2020-04-18,65.6111111111111,Mississippi,FIPS:28
3466,2020-04-19,66.70588235294117,Mississippi,FIPS:28
3467,2020-04-20,64.0,Mississippi,FIPS:28
3468,2020-04-21,66.77777777777777,Mississippi,FIPS:28
3469,2020-04-22,65.6111111111111,Mississippi,FIPS:28
3470,2020-04-23,68.83333333333333,Mississippi,FIPS:28
3471,2020-04-24,67.22222222222223,Mississippi,FIPS:28
3472,2020-04-25,68.6111111111111,Mississippi,FIPS:28
3473,2020-04-26,64.5,Mississippi,FIPS:28
3474,2020-04-27,62.88888888888889,Mississippi,FIPS:28
3475,2020-04-28,66.6111111111111,Mississippi,FIPS:28
3476,2020-04-29,66.0,Mississippi,FIPS:28
3477,2020-04-30,63.66666666666666,Mississippi,FIPS:28
3478,2020-05-01,65.77777777777777,Mississippi,FIPS:28
3479,2020-05-02,69.5,Mississippi,FIPS:28
3480,2020-05-03,71.8888888888889,Mississippi,FIPS:28
3481,2020-05-04,73.55555555555556,Mississippi,FIPS:28
3482,2020-05-05,73.22222222222223,Mississippi,FIPS:28
3483,2020-05-06,68.22222222222223,Mississippi,FIPS:28
3484,2020-05-07,62.111111111111114,Mississippi,FIPS:28
3485,2020-05-08,62.22222222222222,Mississippi,FIPS:28
3486,2020-05-09,58.555555555555564,Mississippi,FIPS:28
3487,2020-05-10,62.111111111111114,Mississippi,FIPS:28
3488,2020-05-11,63.88888888888889,Mississippi,FIPS:28
3489,2020-05-12,65.66666666666667,Mississippi,FIPS:28
3490,2020-05-13,71.72222222222223,Mississippi,FIPS:28
3491,2020-05-14,72.27777777777777,Mississippi,FIPS:28
3492,2020-05-15,73.1111111111111,Mississippi,FIPS:28
3493,2020-05-16,75.33333333333333,Mississippi,FIPS:28
3494,2020-05-17,76.27777777777777,Mississippi,FIPS:28
3495,2020-05-18,72.44444444444444,Mississippi,FIPS:28
3496,2020-05-19,70.16666666666667,Mississippi,FIPS:28
3497,2020-05-20,69.16666666666667,Mississippi,FIPS:28
3498,2020-05-21,73.55555555555556,Mississippi,FIPS:28
3499,2020-05-22,78.72222222222223,Mississippi,FIPS:28
3500,2020-05-23,77.27777777777777,Mississippi,FIPS:28
3501,2020-05-24,76.55555555555556,Mississippi,FIPS:28
3502,2020-05-25,78.16666666666667,Mississippi,FIPS:28
3503,2020-05-26,74.44444444444444,Mississippi,FIPS:28
3504,2020-05-27,73.0,Mississippi,FIPS:28
3505,2020-05-28,73.44444444444444,Mississippi,FIPS:28
3506,2020-05-29,75.3888888888889,Mississippi,FIPS:28
3507,2020-05-30,76.5,Mississippi,FIPS:28
3508,2020-05-31,75.33333333333333,Mississippi,FIPS:28
3509,2020-06-01,75.66666666666667,Mississippi,FIPS:28
3510,2020-06-02,77.44444444444444,Mississippi,FIPS:28
3511,2020-06-03,77.5,Mississippi,FIPS:28
3512,2020-06-04,77.44444444444444,Mississippi,FIPS:28
3513,2020-06-05,79.3888888888889,Mississippi,FIPS:28
3514,2020-06-06,77.44444444444444,Mississippi,FIPS:28
3515,2020-06-07,78.22222222222223,Mississippi,FIPS:28
3516,2020-06-08,78.27777777777777,Mississippi,FIPS:28
3517,2020-06-09,81.8888888888889,Mississippi,FIPS:28
3518,2020-06-10,79.27777777777777,Mississippi,FIPS:28
3519,2020-06-11,74.27777777777777,Mississippi,FIPS:28
3520,2020-06-12,75.33333333333333,Mississippi,FIPS:28
3521,2020-06-13,77.05555555555556,Mississippi,FIPS:28
3522,2020-06-14,78.72222222222223,Mississippi,FIPS:28
3523,2020-06-15,79.1111111111111,Mississippi,FIPS:28
3524,2020-06-16,75.94444444444444,Mississippi,FIPS:28
3525,2020-06-17,75.5,Mississippi,FIPS:28
3526,2020-06-18,77.5,Mississippi,FIPS:28
3527,2020-06-19,79.22222222222223,Mississippi,FIPS:28
3528,2020-06-20,80.66666666666667,Mississippi,FIPS:28
3529,2020-06-21,80.44444444444444,Mississippi,FIPS:28
3530,2020-06-22,76.83333333333333,Mississippi,FIPS:28
3531,2020-06-23,79.16666666666667,Mississippi,FIPS:28
3532,2020-06-24,74.8888888888889,Mississippi,FIPS:28
3533,2020-06-25,77.16666666666667,Mississippi,FIPS:28
3534,2020-06-26,76.3888888888889,Mississippi,FIPS:28
3535,2020-06-27,80.94444444444444,Mississippi,FIPS:28
3536,2020-06-28,82.77777777777777,Mississippi,FIPS:28
3537,2020-06-29,82.6111111111111,Mississippi,FIPS:28
3538,2020-06-30,82.94444444444444,Mississippi,FIPS:28
3577,2020-03-10,33.0,Montana,FIPS:30
3578,2020-03-11,41.0,Montana,FIPS:30
3579,2020-03-12,31.0,Montana,FIPS:30
3580,2020-03-13,27.0,Montana,FIPS:30
3581,2020-03-14,13.0,Montana,FIPS:30
3582,2020-03-15,13.0,Montana,FIPS:30
3583,2020-03-16,24.0,Montana,FIPS:30
3584,2020-03-17,30.0,Montana,FIPS:30
3585,2020-03-18,37.0,Montana,FIPS:30
3586,2020-03-19,35.0,Montana,FIPS:30
3587,2020-03-20,33.0,Montana,FIPS:30
3588,2020-03-21,35.0,Montana,FIPS:30
3589,2020-03-22,40.0,Montana,FIPS:30
3590,2020-03-23,39.0,Montana,FIPS:30
3591,2020-03-24,37.0,Montana,FIPS:30
3592,2020-03-25,34.0,Montana,FIPS:30
3593,2020-03-26,33.0,Montana,FIPS:30
3594,2020-03-27,36.0,Montana,FIPS:30
3595,2020-03-28,41.0,Montana,FIPS:30
3596,2020-03-29,45.0,Montana,FIPS:30
3597,2020-03-30,40.0,Montana,FIPS:30
3598,2020-03-31,37.0,Montana,FIPS:30
3599,2020-04-01,24.0,Montana,FIPS:30
3600,2020-04-02,22.0,Montana,FIPS:30
3601,2020-04-03,30.0,Montana,FIPS:30
3602,2020-04-04,32.0,Montana,FIPS:30
3603,2020-04-05,35.0,Montana,FIPS:30
3604,2020-04-06,43.0,Montana,FIPS:30
3605,2020-04-07,47.0,Montana,FIPS:30
3606,2020-04-08,43.0,Montana,FIPS:30
3607,2020-04-09,43.0,Montana,FIPS:30
3608,2020-04-10,45.0,Montana,FIPS:30
3609,2020-04-11,41.0,Montana,FIPS:30
3610,2020-04-12,27.0,Montana,FIPS:30
3611,2020-04-13,30.0,Montana,FIPS:30
3612,2020-04-14,41.0,Montana,FIPS:30
3613,2020-04-15,42.0,Montana,FIPS:30
3614,2020-04-16,35.0,Montana,FIPS:30
3615,2020-04-17,41.0,Montana,FIPS:30
3616,2020-04-18,47.0,Montana,FIPS:30
3617,2020-04-19,43.0,Montana,FIPS:30
3618,2020-04-20,46.0,Montana,FIPS:30
3619,2020-04-21,50.0,Montana,FIPS:30
3620,2020-04-22,54.0,Montana,FIPS:30
3621,2020-04-23,46.0,Montana,FIPS:30
3622,2020-04-24,44.0,Montana,FIPS:30
3623,2020-04-25,44.0,Montana,FIPS:30
3624,2020-04-26,52.0,Montana,FIPS:30
3625,2020-04-27,48.0,Montana,FIPS:30
3626,2020-04-28,47.0,Montana,FIPS:30
3627,2020-04-29,54.0,Montana,FIPS:30
3628,2020-04-30,58.0,Montana,FIPS:30
3629,2020-05-01,53.0,Montana,FIPS:30
3630,2020-05-02,47.0,Montana,FIPS:30
3631,2020-05-03,51.0,Montana,FIPS:30
3632,2020-05-04,45.0,Montana,FIPS:30
3633,2020-05-05,46.0,Montana,FIPS:30
3634,2020-05-06,50.0,Montana,FIPS:30
3635,2020-05-07,43.0,Montana,FIPS:30
3636,2020-05-08,49.0,Montana,FIPS:30
3637,2020-05-09,52.0,Montana,FIPS:30
3638,2020-05-10,53.0,Montana,FIPS:30
3639,2020-05-11,50.0,Montana,FIPS:30
3640,2020-05-12,46.0,Montana,FIPS:30
3641,2020-05-13,46.0,Montana,FIPS:30
3642,2020-05-14,51.0,Montana,FIPS:30
3643,2020-05-15,49.0,Montana,FIPS:30
3644,2020-05-16,50.0,Montana,FIPS:30
3645,2020-05-17,54.0,Montana,FIPS:30
3646,2020-05-18,57.0,Montana,FIPS:30
3647,2020-05-19,57.0,Montana,FIPS:30
3648,2020-05-20,53.0,Montana,FIPS:30
3649,2020-05-21,51.0,Montana,FIPS:30
3650,2020-05-22,47.0,Montana,FIPS:30
3651,2020-05-23,50.0,Montana,FIPS:30
3652,2020-05-24,51.0,Montana,FIPS:30
3653,2020-05-25,52.0,Montana,FIPS:30
3654,2020-05-26,57.0,Montana,FIPS:30
3655,2020-05-27,58.0,Montana,FIPS:30
3656,2020-05-28,58.0,Montana,FIPS:30
3657,2020-05-29,63.0,Montana,FIPS:30
3658,2020-05-30,71.0,Montana,FIPS:30
3659,2020-05-31,65.0,Montana,FIPS:30
3660,2020-06-01,53.0,Montana,FIPS:30
3661,2020-06-02,56.0,Montana,FIPS:30
3662,2020-06-03,63.0,Montana,FIPS:30
3663,2020-06-04,59.0,Montana,FIPS:30
3664,2020-06-05,56.0,Montana,FIPS:30
3665,2020-06-06,56.0,Montana,FIPS:30
3666,2020-06-07,52.0,Montana,FIPS:30
3667,2020-06-08,48.0,Montana,FIPS:30
3668,2020-06-09,50.0,Montana,FIPS:30
3669,2020-06-10,55.0,Montana,FIPS:30
3670,2020-06-11,59.0,Montana,FIPS:30
3671,2020-06-12,67.0,Montana,FIPS:30
3672,2020-06-13,65.0,Montana,FIPS:30
3673,2020-06-14,53.0,Montana,FIPS:30
3674,2020-06-15,53.0,Montana,FIPS:30
3675,2020-06-16,55.0,Montana,FIPS:30
3676,2020-06-17,55.0,Montana,FIPS:30
3677,2020-06-18,57.0,Montana,FIPS:30
3678,2020-06-19,60.0,Montana,FIPS:30
3679,2020-06-20,59.0,Montana,FIPS:30
3680,2020-06-21,61.0,Montana,FIPS:30
3681,2020-06-22,61.0,Montana,FIPS:30
3682,2020-06-23,65.0,Montana,FIPS:30
3683,2020-06-24,67.0,Montana,FIPS:30
3684,2020-06-25,63.0,Montana,FIPS:30
3685,2020-06-26,68.0,Montana,FIPS:30
3686,2020-06-27,72.0,Montana,FIPS:30
3687,2020-06-28,60.0,Montana,FIPS:30
3688,2020-06-29,58.0,Montana,FIPS:30
3689,2020-06-30,53.0,Montana,FIPS:30
3728,2020-03-10,28.76923076923077,North Dakota,FIPS:38
3729,2020-03-11,37.384615384615394,North Dakota,FIPS:38
3730,2020-03-12,31.69230769230769,North Dakota,FIPS:38
3731,2020-03-13,20.76923076923077,North Dakota,FIPS:38
3732,2020-03-14,17.307692307692307,North Dakota,FIPS:38
3733,2020-03-15,22.69230769230769,North Dakota,FIPS:38
3734,2020-03-16,23.23076923076923,North Dakota,FIPS:38
3735,2020-03-17,24.615384615384613,North Dakota,FIPS:38
3736,2020-03-18,25.0,North Dakota,FIPS:38
3737,2020-03-19,15.769230769230768,North Dakota,FIPS:38
3738,2020-03-20,11.923076923076925,North Dakota,FIPS:38
3739,2020-03-21,21.384615384615387,North Dakota,FIPS:38
3740,2020-03-22,28.923076923076927,North Dakota,FIPS:38
3741,2020-03-23,34.615384615384606,North Dakota,FIPS:38
3742,2020-03-24,38.615384615384606,North Dakota,FIPS:38
3743,2020-03-25,29.153846153846153,North Dakota,FIPS:38
3744,2020-03-26,31.461538461538463,North Dakota,FIPS:38
3745,2020-03-27,38.769230769230774,North Dakota,FIPS:38
3746,2020-03-28,39.307692307692314,North Dakota,FIPS:38
3747,2020-03-29,41.07692307692308,North Dakota,FIPS:38
3748,2020-03-30,43.846153846153854,North Dakota,FIPS:38
3749,2020-03-31,43.07692307692307,North Dakota,FIPS:38
3750,2020-04-01,30.384615384615387,North Dakota,FIPS:38
3751,2020-04-02,16.384615384615387,North Dakota,FIPS:38
3752,2020-04-03,16.307692307692307,North Dakota,FIPS:38
3753,2020-04-04,22.384615384615387,North Dakota,FIPS:38
3754,2020-04-05,32.69230769230769,North Dakota,FIPS:38
3755,2020-04-06,41.307692307692314,North Dakota,FIPS:38
3756,2020-04-07,42.769230769230774,North Dakota,FIPS:38
3757,2020-04-08,36.846153846153854,North Dakota,FIPS:38
3758,2020-04-09,30.30769230769231,North Dakota,FIPS:38
3759,2020-04-10,39.692307692307686,North Dakota,FIPS:38
3760,2020-04-11,33.53846153846154,North Dakota,FIPS:38
3761,2020-04-12,25.615384615384613,North Dakota,FIPS:38
3762,2020-04-13,19.53846153846154,North Dakota,FIPS:38
3763,2020-04-14,20.46153846153846,North Dakota,FIPS:38
3764,2020-04-15,27.30769230769231,North Dakota,FIPS:38
3765,2020-04-16,29.84615384615385,North Dakota,FIPS:38
3766,2020-04-17,39.846153846153854,North Dakota,FIPS:38
3767,2020-04-18,43.153846153846146,North Dakota,FIPS:38
3768,2020-04-19,38.615384615384606,North Dakota,FIPS:38
3769,2020-04-20,43.92307692307693,North Dakota,FIPS:38
3770,2020-04-21,44.0,North Dakota,FIPS:38
3771,2020-04-22,51.30769230769231,North Dakota,FIPS:38
3772,2020-04-23,51.69230769230769,North Dakota,FIPS:38
3773,2020-04-24,50.07692307692307,North Dakota,FIPS:38
3774,2020-04-25,48.769230769230774,North Dakota,FIPS:38
3775,2020-04-26,53.230769230769226,North Dakota,FIPS:38
3776,2020-04-27,55.30769230769231,North Dakota,FIPS:38
3777,2020-04-28,51.92307692307693,North Dakota,FIPS:38
3778,2020-04-29,51.846153846153854,North Dakota,FIPS:38
3779,2020-04-30,58.846153846153854,North Dakota,FIPS:38
3780,2020-05-01,58.0,North Dakota,FIPS:38
3781,2020-05-02,54.384615384615394,North Dakota,FIPS:38
3782,2020-05-03,46.07692307692307,North Dakota,FIPS:38
3783,2020-05-04,44.384615384615394,North Dakota,FIPS:38
3784,2020-05-05,45.07692307692307,North Dakota,FIPS:38
3785,2020-05-06,50.57142857142857,North Dakota,FIPS:38
3786,2020-05-07,44.42857142857143,North Dakota,FIPS:38
3787,2020-05-08,43.28571428571429,North Dakota,FIPS:38
3788,2020-05-09,39.0,North Dakota,FIPS:38
3789,2020-05-10,38.57142857142857,North Dakota,FIPS:38
3790,2020-05-11,37.357142857142854,North Dakota,FIPS:38
3791,2020-05-12,40.285714285714285,North Dakota,FIPS:38
3792,2020-05-13,45.42857142857143,North Dakota,FIPS:38
3793,2020-05-14,48.78571428571429,North Dakota,FIPS:38
3794,2020-05-15,52.714285714285715,North Dakota,FIPS:38
3795,2020-05-16,56.57142857142857,North Dakota,FIPS:38
3796,2020-05-17,58.714285714285715,North Dakota,FIPS:38
3797,2020-05-18,60.64285714285714,North Dakota,FIPS:38
3798,2020-05-19,65.23076923076923,North Dakota,FIPS:38
3799,2020-05-20,65.23076923076923,North Dakota,FIPS:38
3800,2020-05-21,65.38461538461539,North Dakota,FIPS:38
3801,2020-05-22,65.84615384615384,North Dakota,FIPS:38
3802,2020-05-23,63.230769230769226,North Dakota,FIPS:38
3803,2020-05-24,57.0,North Dakota,FIPS:38
3804,2020-05-25,58.07692307692307,North Dakota,FIPS:38
3805,2020-05-26,62.153846153846146,North Dakota,FIPS:38
3806,2020-05-27,63.92307692307693,North Dakota,FIPS:38
3807,2020-05-28,57.153846153846146,North Dakota,FIPS:38
3808,2020-05-29,55.0,North Dakota,FIPS:38
3809,2020-05-30,56.384615384615394,North Dakota,FIPS:38
3810,2020-05-31,64.69230769230771,North Dakota,FIPS:38
3811,2020-06-01,73.69230769230771,North Dakota,FIPS:38
3812,2020-06-02,69.38461538461539,North Dakota,FIPS:38
3813,2020-06-03,67.0,North Dakota,FIPS:38
3814,2020-06-04,65.23076923076923,North Dakota,FIPS:38
3815,2020-06-05,63.769230769230774,North Dakota,FIPS:38
3816,2020-06-06,62.07692307692307,North Dakota,FIPS:38
3817,2020-06-07,70.84615384615384,North Dakota,FIPS:38
3818,2020-06-08,68.38461538461539,North Dakota,FIPS:38
3819,2020-06-09,59.769230769230774,North Dakota,FIPS:38
3820,2020-06-10,60.46153846153846,North Dakota,FIPS:38
3821,2020-06-11,65.07692307692308,North Dakota,FIPS:38
3822,2020-06-12,63.69230769230769,North Dakota,FIPS:38
3823,2020-06-13,68.38461538461539,North Dakota,FIPS:38
3824,2020-06-14,70.92307692307692,North Dakota,FIPS:38
3825,2020-06-15,71.46153846153847,North Dakota,FIPS:38
3826,2020-06-16,74.76923076923076,North Dakota,FIPS:38
3827,2020-06-17,72.92307692307692,North Dakota,FIPS:38
3828,2020-06-18,61.07692307692307,North Dakota,FIPS:38
3829,2020-06-19,59.69230769230769,North Dakota,FIPS:38
3830,2020-06-20,63.384615384615394,North Dakota,FIPS:38
3831,2020-06-21,60.153846153846146,North Dakota,FIPS:38
3832,2020-06-22,61.384615384615394,North Dakota,FIPS:38
3833,2020-06-23,65.76923076923077,North Dakota,FIPS:38
3834,2020-06-24,71.38461538461539,North Dakota,FIPS:38
3835,2020-06-25,71.38461538461539,North Dakota,FIPS:38
3836,2020-06-26,72.46153846153847,North Dakota,FIPS:38
3837,2020-06-27,77.0,North Dakota,FIPS:38
3838,2020-06-28,75.53846153846153,North Dakota,FIPS:38
3839,2020-06-29,74.41666666666667,North Dakota,FIPS:38
3840,2020-06-30,70.69230769230771,North Dakota,FIPS:38
3879,2020-03-10,33.64705882352941,South Dakota,FIPS:46
3880,2020-03-11,43.647058823529406,South Dakota,FIPS:46
3881,2020-03-12,33.64705882352941,South Dakota,FIPS:46
3882,2020-03-13,27.47368421052632,South Dakota,FIPS:46
3883,2020-03-14,25.2,South Dakota,FIPS:46
3884,2020-03-15,31.058823529411764,South Dakota,FIPS:46
3885,2020-03-16,27.1875,South Dakota,FIPS:46
3886,2020-03-17,34.4375,South Dakota,FIPS:46
3887,2020-03-18,36.6875,South Dakota,FIPS:46
3888,2020-03-19,26.176470588235286,South Dakota,FIPS:46
3889,2020-03-20,17.933333333333334,South Dakota,FIPS:46
3890,2020-03-21,33.411764705882355,South Dakota,FIPS:46
3891,2020-03-22,35.176470588235304,South Dakota,FIPS:46
3892,2020-03-23,40.6875,South Dakota,FIPS:46
3893,2020-03-24,46.125,South Dakota,FIPS:46
3894,2020-03-25,33.75,South Dakota,FIPS:46
3895,2020-03-26,33.857142857142854,South Dakota,FIPS:46
3896,2020-03-27,36.941176470588225,South Dakota,FIPS:46
3897,2020-03-28,39.70588235294117,South Dakota,FIPS:46
3898,2020-03-29,42.5,South Dakota,FIPS:46
3899,2020-03-30,45.125,South Dakota,FIPS:46
3900,2020-03-31,47.75,South Dakota,FIPS:46
3901,2020-04-01,37.5,South Dakota,FIPS:46
3902,2020-04-02,13.181818181818182,South Dakota,FIPS:46
3903,2020-04-04,34.333333333333336,South Dakota,FIPS:46
3904,2020-04-05,46.375,South Dakota,FIPS:46
3905,2020-04-06,53.64285714285714,South Dakota,FIPS:46
3906,2020-04-07,54.0,South Dakota,FIPS:46
3907,2020-04-08,41.4375,South Dakota,FIPS:46
3908,2020-04-09,34.4,South Dakota,FIPS:46
3909,2020-04-10,44.6875,South Dakota,FIPS:46
3910,2020-04-11,33.875,South Dakota,FIPS:46
3911,2020-04-12,19.0,South Dakota,FIPS:46
3912,2020-04-13,17.0,South Dakota,FIPS:46
3913,2020-04-14,22.76923076923077,South Dakota,FIPS:46
3914,2020-04-15,28.785714285714285,South Dakota,FIPS:46
3915,2020-04-16,27.57142857142857,South Dakota,FIPS:46
3916,2020-04-17,36.785714285714285,South Dakota,FIPS:46
3917,2020-04-18,46.125,South Dakota,FIPS:46
3918,2020-04-19,37.93333333333333,South Dakota,FIPS:46
3919,2020-04-20,46.8,South Dakota,FIPS:46
3920,2020-04-21,53.714285714285715,South Dakota,FIPS:46
3921,2020-04-22,55.5,South Dakota,FIPS:46
3922,2020-04-23,49.78571428571429,South Dakota,FIPS:46
3923,2020-04-24,46.8125,South Dakota,FIPS:46
3924,2020-04-25,47.4375,South Dakota,FIPS:46
3925,2020-04-26,54.78571428571429,South Dakota,FIPS:46
3926,2020-04-27,57.92857142857143,South Dakota,FIPS:46
3927,2020-04-28,48.85714285714285,South Dakota,FIPS:46
3928,2020-04-29,50.85714285714285,South Dakota,FIPS:46
3929,2020-04-30,61.78571428571429,South Dakota,FIPS:46
3930,2020-05-01,57.28571428571429,South Dakota,FIPS:46
3931,2020-05-02,52.92857142857143,South Dakota,FIPS:46
3932,2020-05-03,54.73333333333333,South Dakota,FIPS:46
3933,2020-05-04,45.615384615384606,South Dakota,FIPS:46
3934,2020-05-05,44.33333333333334,South Dakota,FIPS:46
3935,2020-05-06,47.69230769230769,South Dakota,FIPS:46
3936,2020-05-07,42.46153846153846,South Dakota,FIPS:46
3937,2020-05-08,45.33333333333334,South Dakota,FIPS:46
3938,2020-05-09,39.285714285714285,South Dakota,FIPS:46
3939,2020-05-10,35.153846153846146,South Dakota,FIPS:46
3940,2020-05-11,34.45454545454545,South Dakota,FIPS:46
3941,2020-05-12,38.18181818181818,South Dakota,FIPS:46
3942,2020-05-13,49.16666666666666,South Dakota,FIPS:46
3943,2020-05-14,51.06666666666667,South Dakota,FIPS:46
3944,2020-05-15,49.0,South Dakota,FIPS:46
3945,2020-05-16,46.2,South Dakota,FIPS:46
3946,2020-05-17,51.33333333333334,South Dakota,FIPS:46
